show_title,opening_date,show_type,is_revival,week_ending,week_number,is_preview,gross,gross_diff_pct,capacity_pct,attendance,avg_ticket,top_ticket,performances,theater
Cinderella,2013-03-03,,0,2013-07-07,18,0,1049049.0,-0.1426872760793954,0.8146,11411,91.93,297.0,8.0,Broadway
Cinderella,2013-03-03,,0,2013-07-14,19,0,1066168.0,0.0163185895034455,0.8009999999999999,11220,95.02,297.0,8.0,Broadway
Cinderella,2013-03-03,,0,2013-07-21,20,0,1135743.0,0.0652570701803093,0.8384999999999999,11746,96.69,297.0,8.0,Broadway
Cinderella,2013-03-03,,0,2013-07-28,21,0,1110515.0,-0.02221277172740664,0.8362,11713,94.81,297.0,8.0,Broadway
Cinderella,2013-03-03,,0,2013-08-04,22,0,1077805.0,-0.02945480250154208,0.8167,11440,94.21,297.0,8.0,Broadway
Cinderella,2013-03-03,,0,2013-08-11,23,0,1091550.0,0.01275277067744165,0.8194,11478,95.1,297.0,8.0,Broadway
Cinderella,2013-03-03,,0,2013-08-18,24,0,980547.0,-0.1016930053593514,0.7293000000000001,10216,95.98,297.0,8.0,Broadway
Cinderella,2013-03-03,,0,2013-08-25,25,0,811958.0,-0.1719336248032986,0.6383,8941,90.81,297.0,8.0,Broadway
Cinderella,2013-03-03,,0,2013-09-01,26,0,806878.0,-0.006256481246566941,0.6470999999999999,9065,89.01,297.0,8.0,Broadway
Cinderella,2013-03-03,,0,2013-09-08,27,0,686831.0,-0.1487796172407725,0.6114,8565,80.19,297.0,8.0,Broadway
Cinderella,2013-03-03,,0,2013-09-15,28,0,650464.0,-0.05294897871528804,0.5827,8162,79.69,297.0,8.0,Broadway
Cinderella,2013-03-03,,0,2013-09-22,29,0,624567.0,-0.039813118020367,0.5339,7479,83.51,297.0,8.0,Broadway
Cinderella,2013-03-03,,0,2013-09-29,30,0,615987.0,-0.01373751735202148,0.5489,7689,80.11,297.0,8.0,Broadway
Cinderella,2013-03-03,,0,2013-10-06,31,0,639996.0,0.03897647190606295,0.5583,7821,81.83,297.0,8.0,Broadway
Cinderella,2013-03-03,,0,2013-10-13,32,0,842893.0,0.3170285439283996,0.7112999999999999,9964,84.59,297.0,8.0,Broadway
Cinderella,2013-03-03,,0,2013-10-20,33,0,789856.0,-0.06292257736153936,0.6966,9758,80.94,297.0,8.0,Broadway
Cinderella,2013-03-03,,0,2013-10-27,34,0,715196.0,-0.09452355872462828,0.6611,9261,77.23,297.0,8.0,Broadway
Cinderella,2013-03-03,,0,2013-11-03,35,0,682960.0,-0.04507295902102361,0.6238,8738,78.16,297.0,8.0,Broadway
Cinderella,2013-03-03,,0,2013-11-10,36,0,858663.0,0.2572668970364296,0.7265,10177,84.37,297.0,8.0,Broadway
Cinderella,2013-03-03,,0,2013-11-17,37,0,669091.0,-0.2207757874742478,0.5993999999999999,8397,79.68,297.0,8.0,Broadway
Cinderella,2013-03-03,,0,2013-11-24,38,0,679252.0,0.01518627511056045,0.5912,8282,82.02,297.0,8.0,Broadway
Cinderella,2013-03-03,,0,2013-12-01,39,0,1046663.0,0.5409052899365773,0.7983,11182,93.6,297.0,8.0,Broadway
Cinderella,2013-03-03,,0,2013-12-08,40,0,952103.0,-0.09034426553723596,0.741,10380,91.72,297.0,8.0,Broadway
Cinderella,2013-03-03,,0,2013-12-15,41,0,824748.0,-0.1337617883779381,0.6568,9201,89.64,297.0,8.0,Broadway
Cinderella,2013-03-03,,0,2013-12-22,42,0,881703.0,0.06905745755067003,0.6992,9795,90.02,297.0,8.0,Broadway
Cinderella,2013-03-03,,0,2013-12-29,43,0,1479890.0,0.6784450092604879,0.9654,13523,109.44,297.0,8.0,Broadway
Cinderella,2013-03-03,,0,2014-01-05,44,0,1123628.0,-0.240735460067978,0.816,11431,98.3,297.0,8.0,Broadway
Cinderella,2013-03-03,,0,2014-01-12,45,0,642019.0,-0.4286196143207539,0.5899,8263,77.7,297.0,8.0,Broadway
Cinderella,2013-03-03,,0,2014-01-19,46,0,781752.0,0.2176462067321995,0.7271,10185,76.76,297.0,8.0,Broadway
Cinderella,2013-03-03,,0,2014-01-26,47,0,695161.0,-0.1107653066445625,0.6546,9169,75.82,297.0,8.0,Broadway
Cinderella,2013-03-03,,0,2014-02-02,48,0,508604.0,-0.2683651700829017,0.5341,7482,67.98,297.0,8.0,Broadway
Cinderella,2013-03-03,,0,2014-02-09,49,0,633396.0,0.2453618139063004,0.5666,7937,79.8,297.0,8.0,Broadway
Cinderella,2013-03-03,,0,2014-02-16,50,0,896903.0,0.4160225198769806,0.7413,10384,86.37,297.0,8.0,Broadway
Cinderella,2013-03-03,,0,2014-02-23,51,0,939356.0,0.04733287769134455,0.8067,11300,83.13,297.0,8.0,Broadway
Cinderella,2013-03-03,,0,2014-03-02,52,0,743843.0,-0.2081351479098446,0.6809999999999999,9540,77.97,297.0,8.0,Broadway
Cinderella,2013-03-03,,0,2014-03-09,53,0,781798.0,0.05102555243512408,0.713,9988,78.27,297.0,8.0,Broadway
Cinderella,2013-03-03,,0,2014-03-16,54,0,910028.0,0.1640193502669487,0.7943000000000001,11127,81.79,297.0,8.0,Broadway
Cinderella,2013-03-03,,0,2014-03-23,55,0,902579.0,-0.008185462425331969,0.8028,11245,80.26,297.0,8.0,Broadway
Cinderella,2013-03-03,,0,2014-03-30,56,0,1012922.0,0.1222530105397976,0.8533,11953,84.74,297.0,8.0,Broadway
Cinderella,2013-03-03,,0,2014-04-06,57,0,857341.0,-0.1535962295221152,0.7497,10502,81.64,297.0,8.0,Broadway
Cinderella,2013-03-03,,0,2014-04-13,58,0,946408.0,0.103887484676459,0.8156,11425,82.84,297.0,8.0,Broadway
Cinderella,2013-03-03,,0,2014-04-20,59,0,1412944.0,0.492954412895918,0.9658,13529,104.44,297.0,8.0,Broadway
Cinderella,2013-03-03,,0,2014-04-27,60,0,1119405.0,-0.2077499179019126,0.9539,13362,83.78,297.0,8.0,Broadway
Cinderella,2013-03-03,,0,2014-05-04,61,0,635716.0,-0.4320947288961546,0.6001,8406,75.63,297.0,8.0,Broadway
Cinderella,2013-03-03,,0,2014-05-11,62,0,742072.0,0.1673011218846152,0.6808,9536,77.82,297.0,8.0,Broadway
Cinderella,2013-03-03,,0,2014-05-18,63,0,713599.0,-0.03836959216895396,0.6725,9420,75.75,297.0,8.0,Broadway
Cinderella,2013-03-03,,0,2014-05-25,64,0,888512.0,0.2451138524577529,0.815,11416,77.83,297.0,8.0,Broadway
Cinderella,2013-03-03,,0,2014-06-01,65,0,753836.0,-0.1515747677015054,0.693,9708,77.65,297.0,8.0,Broadway
Cinderella,2013-03-03,,0,2014-06-08,66,0,798936.0,0.0598273364498379,0.7259,10169,78.57,297.0,8.0,Broadway
Cinderella,2013-03-03,,0,2014-06-15,67,0,760204.0,-0.04847947770534811,0.7354,10301,73.8,297.0,8.0,Broadway
Cinderella,2013-03-03,,0,2014-06-22,68,0,891861.0,0.1731864078589431,0.8295999999999999,11621,76.75,297.0,8.0,Broadway
Cinderella,2013-03-03,,0,2014-06-29,69,0,926669.0,0.03902850332058471,0.8412999999999999,11785,78.63,297.0,8.0,Broadway
Cinderella,2013-03-03,,0,2014-07-06,70,0,658070.0,-0.2898543061222508,0.6644,9307,70.71,297.0,8.0,Broadway
Cinderella,2013-03-03,,0,2014-07-13,71,0,654306.0,-0.005719756256933153,0.657,9203,71.1,297.0,8.0,Broadway
Cinderella,2013-03-03,,0,2014-07-20,72,0,747181.0,0.1419442890635269,0.7299,10225,73.07,297.0,8.0,Broadway
Cinderella,2013-03-03,,0,2014-07-27,73,0,824605.0,0.1036214785975553,0.804,11262,73.22,297.0,8.0,Broadway
Cinderella,2013-03-03,,0,2014-08-03,74,0,785390.0,-0.04755610261882962,0.754,10562,74.36,297.0,8.0,Broadway
Cinderella,2013-03-03,,0,2014-08-10,75,0,788538.0,0.00400819974789595,0.7614,10665,73.94,297.0,8.0,Broadway
Cinderella,2013-03-03,,0,2014-08-17,76,0,741574.0,-0.05955832185639753,0.7272,10187,72.8,297.0,8.0,Broadway
Cinderella,2013-03-03,,0,2014-08-24,77,0,609004.0,-0.1787684034229895,0.5929,8305,73.33,297.0,8.0,Broadway
Cinderella,2013-03-03,,0,2014-08-31,78,0,638177.0,0.0479028052360904,0.6103999999999999,8551,74.63,297.0,8.0,Broadway
Cinderella,2013-03-03,,0,2014-09-07,79,0,458836.0,-0.2810207826355384,0.4639,6499,70.6,297.0,8.0,Broadway
Cinderella,2013-03-03,,0,2014-09-14,80,0,598979.0,0.305431570321422,0.6072,8506,70.42,297.0,8.0,Broadway
Cinderella,2013-03-03,,0,2014-09-21,81,0,466579.0,-0.2210428078446824,0.4806,6732,69.31,297.0,8.0,Broadway
Cinderella,2013-03-03,,0,2014-09-28,82,0,568115.0,0.2176180239573577,0.6024,8438,67.33,297.0,8.0,Broadway
Cinderella,2013-03-03,,0,2014-10-05,83,0,487724.0,-0.1415048009645934,0.5501,7706,63.29,297.0,8.0,Broadway
Cinderella,2013-03-03,,0,2014-10-12,84,0,760861.0,0.5600237019297799,0.7094,9937,76.57,297.0,8.0,Broadway
Cinderella,2013-03-03,,0,2014-10-19,85,0,643770.0,-0.1538927609642234,0.5985,8384,76.79,297.0,8.0,Broadway
Cinderella,2013-03-03,,0,2014-10-26,86,0,527427.0,-0.1807213756465819,0.5101,7146,73.81,297.0,8.0,Broadway
Cinderella,2013-03-03,,0,2014-11-02,87,0,501306.0,-0.04952533715566325,0.4852,6797,73.75,297.0,8.0,Broadway
Cinderella,2013-03-03,,0,2014-11-09,88,0,629743.0,0.2562047930804738,0.6002000000000001,8408,74.9,297.0,8.0,Broadway
Cinderella,2013-03-03,,0,2014-11-16,89,0,631822.0,0.003301346739860546,0.6081,8518,74.17,297.0,8.0,Broadway
Cinderella,2013-03-03,,0,2014-11-23,90,0,680334.0,0.07678111873280766,0.6378,8934,76.15,297.0,8.0,Broadway
Cinderella,2013-03-03,,0,2014-11-30,91,0,1115935.0,0.6402752177606882,0.9420999999999999,13197,84.56,297.0,8.0,Broadway
Cinderella,2013-03-03,,0,2014-12-07,92,0,805921.0,-0.2778065030669349,0.7134999999999999,9995,80.63,297.0,8.0,Broadway
Cinderella,2013-03-03,,0,2014-12-14,93,0,851242.0,0.05623504040718631,0.7539,10561,80.6,297.0,8.0,Broadway
Cinderella,2013-03-03,,0,2014-12-21,94,0,990052.0,0.1630676117954706,0.8786,12307,80.45,297.0,8.0,Broadway
Cinderella,2013-03-03,,0,2014-12-28,95,0,1336544.0,0.3499735367435246,0.9481999999999999,11622,115.0,297.0,7.0,Broadway
Cinderella,2013-03-03,,0,2015-01-04,96,0,1873246.0,0.4015595446165633,0.9969,15710,119.24,297.0,9.0,Broadway
Clybourne Park,2012-04-19,,0,2012-04-01,-3,1,233486.0,,0.7757999999999999,5902,39.56,199.0,8.0,Walter Kerr
Clybourne Park,2012-04-19,,0,2012-04-08,-2,1,223190.0,-0.04409686233864129,0.7475,5687,39.25,199.0,8.0,Walter Kerr
Clybourne Park,2012-04-19,,0,2012-04-15,-1,1,263105.0,0.1788386576459519,0.7918000000000001,6024,43.68,199.0,8.0,Walter Kerr
Clybourne Park,2012-04-19,,0,2012-04-22,0,0,282159.0,0.07241975637103058,0.8231,6262,45.06,199.0,8.0,Walter Kerr
Clybourne Park,2012-04-19,,0,2012-04-29,1,0,373230.0,0.3227648240885458,0.7837999999999999,5963,62.59,199.0,8.0,Walter Kerr
Clybourne Park,2012-04-19,,0,2012-05-06,2,0,409873.0,0.09817806714358439,0.8001,6087,67.34,199.0,8.0,Walter Kerr
Clybourne Park,2012-04-19,,0,2012-05-13,3,0,400448.0,-0.02299492769711594,0.7759999999999999,5904,67.83,199.0,8.0,Walter Kerr
Clybourne Park,2012-04-19,,0,2012-05-20,4,0,409148.0,0.021725667252677,0.768,5843,70.02,199.0,8.0,Walter Kerr
Clybourne Park,2012-04-19,,0,2012-05-27,5,0,404845.0,-0.01051697674191246,0.7877,5993,67.55,199.0,8.0,Walter Kerr
Clybourne Park,2012-04-19,,0,2012-06-03,6,0,402653.0,-0.00541441786362682,0.7434000000000001,5656,71.19,199.0,8.0,Walter Kerr
Clybourne Park,2012-04-19,,0,2012-06-10,7,0,425889.0,0.05770725662046477,0.7785,5923,71.9,199.0,8.0,Walter Kerr
Clybourne Park,2012-04-19,,0,2012-06-17,8,0,451082.0,0.05915391099558805,0.7584000000000001,5770,78.18,199.0,8.0,Walter Kerr
Clybourne Park,2012-04-19,,0,2012-06-24,9,0,440462.0,-0.02354339122376863,0.7419,5644,78.04,199.0,8.0,Walter Kerr
Clybourne Park,2012-04-19,,0,2012-07-01,10,0,394874.0,-0.1035004154728444,0.7422,5647,69.93,199.0,8.0,Walter Kerr
Clybourne Park,2012-04-19,,0,2012-07-08,11,0,412922.0,0.04570571878624574,0.8057,6130,67.36,199.0,8.0,Walter Kerr
Clybourne Park,2012-04-19,,0,2012-07-15,12,0,429513.0,0.04017950121330421,0.8134,6188,69.41,199.0,8.0,Walter Kerr
Clybourne Park,2012-04-19,,0,2012-07-22,13,0,358048.0,-0.166386116369004,0.6191,4710,76.02,199.0,8.0,Walter Kerr
Clybourne Park,2012-04-19,,0,2012-07-29,14,0,375483.0,0.04869458843507016,0.6784,5161,72.75,199.0,8.0,Walter Kerr
Clybourne Park,2012-04-19,,0,2012-08-05,15,0,393487.0,0.04794890847255402,0.6970000000000001,5303,74.2,199.0,8.0,Walter Kerr
Clybourne Park,2012-04-19,,0,2012-08-12,16,0,396645.0,0.008025678103723883,0.6890999999999999,5243,75.65,199.0,8.0,Walter Kerr
Clybourne Park,2012-04-19,,0,2012-08-19,17,0,380155.0,-0.04157369940374894,0.7178,5461,69.61,199.0,8.0,Walter Kerr
Clybourne Park,2012-04-19,,0,2012-08-26,18,0,420369.0,0.1057831673922479,0.8015000000000001,6098,68.94,199.0,8.0,Walter Kerr
Clybourne Park,2012-04-19,,0,2012-09-02,19,0,486336.0,0.1569264146499861,0.8674,6599,73.7,199.0,8.0,Walter Kerr
Clyde's,2021-11-23,,0,2021-11-07,-3,1,183245.0,,0.7857999999999999,3218,56.94,199.0,7.0,Helen Hayes
Clyde's,2021-11-23,,0,2021-11-14,-2,1,223823.0,0.2214412398701192,0.7662,3586,62.42,199.0,8.0,Helen Hayes
Clyde's,2021-11-23,,0,2021-11-21,-1,1,159443.0,-0.2876379996693816,0.6531999999999999,3057,52.16,199.0,8.0,Helen Hayes
Clyde's,2021-11-23,,0,2021-11-28,0,0,179292.0,0.1244896295227762,0.7182,3361,53.34,199.0,8.0,Helen Hayes
Clyde's,2021-11-23,,0,2021-12-05,1,0,200215.0,0.1166979006313723,0.6192,2898,69.09,199.0,8.0,Helen Hayes
Clyde's,2021-11-23,,0,2021-12-12,2,0,243616.0,0.216771970132108,0.6949,3252,74.91,199.0,8.0,Helen Hayes
Clyde's,2021-11-23,,0,2021-12-19,3,0,225964.0,-0.07245829502167345,0.6697,3134,72.1,199.0,8.0,Helen Hayes
Clyde's,2021-11-23,,0,2021-12-26,4,0,168206.0,-0.2556070878547025,0.6002000000000001,2809,59.88,199.0,8.0,Helen Hayes
Clyde's,2021-11-23,,0,2022-01-02,5,0,136134.0,-0.1906709629858626,0.6061,2482,54.85,199.0,7.0,Helen Hayes
Clyde's,2021-11-23,,0,2022-01-09,6,0,149408.0,0.09750686823277065,0.622,2911,51.33,199.0,8.0,Helen Hayes
Clyde's,2021-11-23,,0,2022-01-16,7,0,230503.0,0.5427754872563718,0.8845999999999999,4140,55.68,199.0,8.0,Helen Hayes
Collected Stories,2010-04-28,,0,2010-04-11,-3,1,60294.0,,0.5592,1454,41.47,97.0,4.0,Samuel J. Friedman
Collected Stories,2010-04-28,,0,2010-04-18,-2,1,134456.0,1.230006302451322,0.6019,3130,42.96,97.0,8.0,Samuel J. Friedman
Collected Stories,2010-04-28,,0,2010-04-25,-1,1,137026.0,0.0191140596180163,0.7662,3984,34.39,97.0,8.0,Samuel J. Friedman
Collected Stories,2010-04-28,,0,2010-05-02,0,0,132437.0,-0.03348999459956505,0.7325,3809,34.77,97.0,8.0,Samuel J. Friedman
Collected Stories,2010-04-28,,0,2010-05-09,1,0,148166.0,0.1187659037882163,0.5752,2991,49.54,97.0,8.0,Samuel J. Friedman
Collected Stories,2010-04-28,,0,2010-05-16,2,0,167034.0,0.1273436550895617,0.6169,3208,52.07,97.0,8.0,Samuel J. Friedman
Collected Stories,2010-04-28,,0,2010-05-23,3,0,156680.0,-0.06198737981488799,0.6581,3422,45.79,97.0,8.0,Samuel J. Friedman
Collected Stories,2010-04-28,,0,2010-05-30,4,0,134885.0,-0.1391051825376564,0.615,3198,42.18,97.0,8.0,Samuel J. Friedman
Collected Stories,2010-04-28,,0,2010-06-06,5,0,160253.0,0.1880713200133447,0.6154,3200,50.08,97.0,8.0,Samuel J. Friedman
Collected Stories,2010-04-28,,0,2010-06-13,6,0,117408.0,-0.2673584893886542,0.7390000000000001,3843,30.55,97.0,8.0,Samuel J. Friedman
Come Fly Away,2010-03-25,,0,2010-03-07,-3,1,502367.0,,0.7937000000000001,8817,56.98,250.0,7.0,Marquis
Come Fly Away,2010-03-25,,0,2010-03-14,-2,1,554264.0,0.1033049543461254,0.8381000000000001,9311,59.53,250.0,7.0,Marquis
Come Fly Away,2010-03-25,,0,2010-03-21,-1,1,598912.0,0.08055367117474706,0.8381000000000001,10640,56.29,250.0,8.0,Marquis
Come Fly Away,2010-03-25,,0,2010-03-28,0,0,627481.0,0.04770149871767472,0.8209000000000001,10422,60.21,250.0,8.0,Marquis
Come Fly Away,2010-03-25,,0,2010-04-04,1,0,794235.0,0.2657514729529659,0.7088,9135,86.94,250.0,8.0,Marquis
Come Fly Away,2010-03-25,,0,2010-04-11,2,0,846561.0,0.06588226406542144,0.6795,8758,96.66,250.0,8.0,Marquis
Come Fly Away,2010-03-25,,0,2010-04-18,3,0,835266.0,-0.01334221633172329,0.6751999999999999,8702,95.99,250.0,8.0,Marquis
Come Fly Away,2010-03-25,,0,2010-04-25,4,0,918318.0,0.09943179777460115,0.7392,9527,96.39,250.0,8.0,Marquis
Come Fly Away,2010-03-25,,0,2010-05-02,5,0,758163.0,-0.1744003711132745,0.6726000000000001,8668,87.47,250.0,8.0,Marquis
Come Fly Away,2010-03-25,,0,2010-05-09,6,0,847675.0,0.1180643212607315,0.6607999999999999,8517,99.53,250.0,8.0,Marquis
Come Fly Away,2010-03-25,,0,2010-05-16,7,0,871343.0,0.02792107824343056,0.6929000000000001,8930,97.57,250.0,8.0,Marquis
Come Fly Away,2010-03-25,,0,2010-05-23,8,0,851368.0,-0.0229243822467157,0.6912,8908,95.57,250.0,8.0,Marquis
Come Fly Away,2010-03-25,,0,2010-05-30,9,0,713653.0,-0.1617573129363565,0.5742,7400,96.44,250.0,8.0,Marquis
Come Fly Away,2010-03-25,,0,2010-06-06,10,0,712129.0,-0.002135491618475646,0.5682,7323,97.25,250.0,8.0,Marquis
Come Fly Away,2010-03-25,,0,2010-06-13,11,0,806866.0,0.1330334812934174,0.6548,8439,95.61,250.0,8.0,Marquis
Come Fly Away,2010-03-25,,0,2010-06-20,12,0,667096.0,-0.173225789660241,0.5227,6737,99.02,250.0,8.0,Marquis
Come Fly Away,2010-03-25,,0,2010-06-27,13,0,695277.0,0.0422442946742298,0.5459,7035,98.83,250.0,8.0,Marquis
Come Fly Away,2010-03-25,,0,2010-07-04,14,0,515296.0,-0.2588622951715647,0.4299,5540,93.01,250.0,8.0,Marquis
Come Fly Away,2010-03-25,,0,2010-07-11,15,0,488217.0,-0.0525503788114016,0.404,5207,93.76,250.0,8.0,Marquis
Come Fly Away,2010-03-25,,0,2010-07-18,16,0,558074.0,0.1430859638234638,0.4787,6169,90.46,250.0,8.0,Marquis
Come Fly Away,2010-03-25,,0,2010-07-25,17,0,574485.0,0.02940649447922677,0.4897,6311,91.03,250.0,8.0,Marquis
Come Fly Away,2010-03-25,,0,2010-08-01,18,0,526565.0,-0.08341384022211198,0.4791,6175,85.27,250.0,8.0,Marquis
Come Fly Away,2010-03-25,,0,2010-08-08,19,0,550169.0,0.04482637471157407,0.5123,6603,83.32,250.0,8.0,Marquis
Come Fly Away,2010-03-25,,0,2010-08-15,20,0,581541.0,0.05702247854750086,0.6051,7798,74.58,250.0,8.0,Marquis
Come Fly Away,2010-03-25,,0,2010-08-22,21,0,635399.0,0.09261255870179402,0.7021,9049,70.22,250.0,8.0,Marquis
Come Fly Away,2010-03-25,,0,2010-08-29,22,0,633486.0,-0.003010706658335943,0.6884999999999999,8873,71.39,250.0,8.0,Marquis
Come Fly Away,2010-03-25,,0,2010-09-05,23,0,703952.0,0.1112352917033683,0.722,9305,75.65,250.0,8.0,Marquis
Come From Away,2017-03-12,,0,2017-02-19,-3,1,322942.0,,1.0124,3177,101.65,223.0,3.0,Gerald Schoenfeld
Come From Away,2017-03-12,,0,2017-02-26,-2,1,601255.0,0.8618049061441373,1.0142,7426,80.97,223.0,7.0,Gerald Schoenfeld
Come From Away,2017-03-12,,0,2017-03-05,-1,1,643601.0,0.07042935193886121,0.9817,8215,78.34,223.0,8.0,Gerald Schoenfeld
Come From Away,2017-03-12,,0,2017-03-12,0,0,632318.0,-0.01753104796294599,1.0134,8480,74.57,223.0,8.0,Gerald Schoenfeld
Come From Away,2017-03-12,,0,2017-03-19,1,0,877058.0,0.3870520845523929,1.0025,8389,104.55,223.0,8.0,Gerald Schoenfeld
Come From Away,2017-03-12,,0,2017-03-26,2,0,941821.0,0.07384118268119098,1.0173,8513,110.63,223.0,8.0,Gerald Schoenfeld
Come From Away,2017-03-12,,0,2017-04-02,3,0,978350.0,0.03878550170361459,1.0174,8514,114.91,223.0,8.0,Gerald Schoenfeld
Come From Away,2017-03-12,,0,2017-04-09,4,0,978841.0,0.000501865385598201,1.014,8485,115.36,247.0,8.0,Gerald Schoenfeld
Come From Away,2017-03-12,,0,2017-04-16,5,0,1087151.0,0.1106512702267273,1.0202,8537,127.35,247.0,8.0,Gerald Schoenfeld
Come From Away,2017-03-12,,0,2017-04-23,6,0,1074918.0,-0.01125234673012305,1.0163,8504,126.4,247.0,8.0,Gerald Schoenfeld
Come From Away,2017-03-12,,0,2017-04-30,7,0,1071386.0,-0.003285832035559922,1.019,8527,125.65,247.0,8.0,Gerald Schoenfeld
Come From Away,2017-03-12,,0,2017-05-07,8,0,1098080.0,0.02491538997149487,1.0183,8521,128.87,297.0,8.0,Gerald Schoenfeld
Come From Away,2017-03-12,,0,2017-05-14,9,0,1127850.0,0.02711095730730001,1.019,8527,132.27,297.0,8.0,Gerald Schoenfeld
Come From Away,2017-03-12,,0,2017-05-21,10,0,1104795.0,-0.02044154807820189,1.019,8527,129.56,297.0,8.0,Gerald Schoenfeld
Come From Away,2017-03-12,,0,2017-05-28,11,0,1166545.0,0.05589272217922782,1.0183,8521,136.9,297.0,8.0,Gerald Schoenfeld
Come From Away,2017-03-12,,0,2017-06-04,12,0,1137712.0,-0.02471657758594825,1.0195,8531,133.36,297.0,8.0,Gerald Schoenfeld
Come From Away,2017-03-12,,0,2017-06-11,13,0,1166808.0,0.02557413475466551,1.0179,8518,136.98,347.0,8.0,Gerald Schoenfeld
Come From Away,2017-03-12,,0,2017-06-18,14,0,1238179.0,0.0611677328232237,1.0197,8533,145.1,347.0,8.0,Gerald Schoenfeld
Come From Away,2017-03-12,,0,2017-06-25,15,0,1214305.0,-0.0192815416833915,1.0195,8531,142.34,347.0,8.0,Gerald Schoenfeld
Come From Away,2017-03-12,,0,2017-07-02,16,0,1249634.0,0.02909400850692371,1.0196,8532,146.46,347.0,8.0,Gerald Schoenfeld
Come From Away,2017-03-12,,0,2017-07-09,17,0,1252969.0,0.002668781419199542,1.0191,8528,146.92,347.0,8.0,Gerald Schoenfeld
Come From Away,2017-03-12,,0,2017-07-16,18,0,1268952.0,0.012756101707225,1.0201,8536,148.66,347.0,8.0,Gerald Schoenfeld
Come From Away,2017-03-12,,0,2017-07-23,19,0,1286300.0,0.01367112388805881,1.0191,8528,150.83,347.0,8.0,Gerald Schoenfeld
Come From Away,2017-03-12,,0,2017-07-30,20,0,1307526.0,0.01650159371841716,1.0198,8534,153.21,347.0,8.0,Gerald Schoenfeld
Come From Away,2017-03-12,,0,2017-08-06,21,0,1303090.0,-0.003392666761502257,1.0192,8529,152.78,347.0,8.0,Gerald Schoenfeld
Come From Away,2017-03-12,,0,2017-08-13,22,0,1324587.0,0.01649694188429042,1.0201,8536,155.18,347.0,8.0,Gerald Schoenfeld
Come From Away,2017-03-12,,0,2017-08-20,23,0,1274067.0,-0.03814019011208777,1.017,8510,149.71,347.0,8.0,Gerald Schoenfeld
Come From Away,2017-03-12,,0,2017-08-27,24,0,1273302.0,-0.0006004393803465595,1.0196,8532,149.24,347.0,8.0,Gerald Schoenfeld
Come From Away,2017-03-12,,0,2017-09-03,25,0,1309259.0,0.02823917656612493,1.0196,8532,153.45,347.0,8.0,Gerald Schoenfeld
Come From Away,2017-03-12,,0,2017-09-10,26,0,1270214.0,-0.02982221241175352,1.0192,8529,148.93,347.0,8.0,Gerald Schoenfeld
Come From Away,2017-03-12,,0,2017-09-17,27,0,1298038.0,0.0219049703435799,1.0192,8529,152.19,347.0,8.0,Gerald Schoenfeld
Come From Away,2017-03-12,,0,2017-09-24,28,0,1310806.0,0.009836383834679724,1.0185,8523,153.8,347.0,8.0,Gerald Schoenfeld
Come From Away,2017-03-12,,0,2017-10-01,29,0,1298163.0,-0.00964521065664942,1.019,8527,152.24,347.0,8.0,Gerald Schoenfeld
Come From Away,2017-03-12,,0,2017-10-08,30,0,1379848.0,0.0629235311744365,1.0174,8514,162.07,347.0,8.0,Gerald Schoenfeld
Come From Away,2017-03-12,,0,2017-10-15,31,0,1336265.0,-0.03158536302549266,1.0182,8520,156.84,347.0,8.0,Gerald Schoenfeld
Come From Away,2017-03-12,,0,2017-10-22,32,0,1311310.0,-0.01867518793053773,1.0178,8517,153.96,347.0,8.0,Gerald Schoenfeld
Come From Away,2017-03-12,,0,2017-10-29,33,0,1331434.0,0.01534648557549321,1.0191,8528,156.12,347.0,8.0,Gerald Schoenfeld
Come From Away,2017-03-12,,0,2017-11-05,34,0,1236168.0,-0.07155142500491951,1.0188,8525,145.0,347.0,8.0,Gerald Schoenfeld
Come From Away,2017-03-12,,0,2017-11-12,35,0,1333572.0,0.07879511522705651,1.0189,8526,156.41,347.0,8.0,Gerald Schoenfeld
Come From Away,2017-03-12,,0,2017-11-19,36,0,1329098.0,-0.003354899472994334,1.0198,8534,155.74,347.0,8.0,Gerald Schoenfeld
Come From Away,2017-03-12,,0,2017-11-26,37,0,1527280.0,0.1491101483863492,1.0196,8532,179.01,447.0,8.0,Gerald Schoenfeld
Come From Away,2017-03-12,,0,2017-12-03,38,0,1249872.0,-0.1816353255460688,1.0172,8512,146.84,347.0,8.0,Gerald Schoenfeld
Come From Away,2017-03-12,,0,2017-12-10,39,0,1361164.0,0.08904271797432058,1.0197,8533,159.52,347.0,8.0,Gerald Schoenfeld
Come From Away,2017-03-12,,0,2017-12-17,40,0,1391115.0,0.02200396131546235,1.0206,8540,162.89,347.0,8.0,Gerald Schoenfeld
Come From Away,2017-03-12,,0,2017-12-24,41,0,1269564.0,-0.08737667266904606,1.018,7454,170.32,347.0,7.0,Gerald Schoenfeld
Come From Away,2017-03-12,,0,2017-12-31,42,0,1834218.0,0.4447621388130098,1.0199,9601,191.04,447.0,9.0,Gerald Schoenfeld
Come From Away,2017-03-12,,0,2018-01-07,43,0,1286045.0,-0.2988592413769792,1.0159,8501,151.28,347.0,8.0,Gerald Schoenfeld
Come From Away,2017-03-12,,0,2018-01-14,44,0,1296339.0,0.00800438553860868,1.0197,8533,151.92,347.0,8.0,Gerald Schoenfeld
