GEOID,progressive_vote_share,progressive_support_z,cultural_index,arts_emp_z,education_z,transit_z,theatre_proximity_z,venue_density_z,venue_density,median_income,pct_bachelors_plus,pct_renters,pct_age_18_44,pct_transit_commute,arts_employment_share,dist_to_theatre_district_km,total_population,median_income_z,pct_bachelors_plus_z,pct_renters_z,pct_age_18_44_z,dist_theatre_z
36061015600,0.07261658145345012,-0.6257115090002054,-0.938906049943449,-1.0397650369552744,-1.1296489597478185,-1.801468223007494,-0.5503521335822492,-0.173295896424408,0.0,74694.35821994508,27.561914927324,36.765350119889966,43.92125460489075,24.49231223687704,1.05825053575627,25.84420839491971,5941,0.38507998969539553,-1.1296489597478185,-1.56481234467659,-0.11424637043106423,0.5503521335822492
36061015700,0.20164066422176355,0.14692187450902483,-0.787570161321288,-1.1907275385827556,-0.2707543262276006,-1.9179565716004785,-0.38511647377119684,-0.173295896424408,0.0,68182.14969083357,37.25879164989051,48.861516754894154,33.61039067748757,22.43002752601836,0.796205734789906,24.45658689514838,1685,-0.007068334769693865,-0.2707543262276006,-0.8197161897514145,-1.359589418715876,0.38511647377119684
36061015800,0.22848588459861527,0.3076787890771609,-0.44061239365024674,-1.1380485040163504,0.40148221539626316,-1.061905425695489,-0.23129435751124955,-0.173295896424408,0.0,55381.44669960681,44.848308009789406,43.42909869789287,34.75383716017417,37.58537319995676,0.8876474304377271,23.164814429648466,3990,-0.7778935022293889,0.40148221539626316,-1.1543406975276624,-1.2214842959710246,0.23129435751124955
36061015900,0.0712912631977199,-0.633647896581353,-0.4411730605531058,-0.6904095999897261,-0.01902184349483339,-1.2322396005287983,-0.09089836232776317,-0.173295896424408,0.0,62567.23060520085,40.10083857492557,39.2107899454828,42.62997829335092,34.569813543232264,1.664671169749587,21.985792288658008,2759,-0.3451842138289807,-0.01902184349483339,-1.414178853411902,-0.2702063355041339,0.09089836232776317
36061016000,0.21846490458355786,0.2476702733877655,-0.7511888576126571,-1.2189466574560865,-0.3910607382422791,-2.006443456495105,0.03380246055459277,-0.173295896424408,0.0,60322.86308409121,35.900538377938766,49.69339479049016,44.06082099745679,20.863474715940235,0.7472222235941557,20.938575585746523,5308,-0.4803342107850965,-0.3910607382422791,-0.7684744084175152,-0.09738958345569006,-0.03380246055459277
36061016100,0.11033493981577597,-0.3998431112823301,-0.3548841472391845,-0.7281258291641309,0.09212728636333183,-1.1054730937183752,0.14034679674765982,-0.173295896424408,0.0,76779.39729955887,41.355706597138905,34.27022732621344,37.587790394277434,36.814060560224,1.5992023171493759,20.043834028449364,4754,0.5106356407252524,0.09212728636333183,-1.7185061929619314,-0.8792002755336015,-0.14034679674765982
36061016200,0.18969174917807383,0.0753683283695159,0.23321946436337077,-0.2811773014319154,1.061751405723403,0.3326080631673124,0.22621105078246187,-0.173295896424408,0.0,75327.40044306149,52.30271358229828,72.23881010674663,42.11861425116986,62.273540573815104,2.3750276825822265,19.32276035042633,2304,0.42320015215656687,1.061751405723403,0.6202715282267378,-0.33196873093062423,-0.22621105078246187
36061016300,0.1900589132282684,0.07756701249358128,0.24347464114038245,1.1768130607087552,-0.4883498682832456,0.413192094865672,0.2890138148351387,-0.173295896424408,0.0,75444.86148172632,34.80214904863719,69.2311494883958,40.18663239654187,63.70018296782435,4.905846860452019,18.79535321721905,1448,0.43027335156294794,-0.4883498682832456,0.43500652405855567,-0.5653129190620373,-0.2890138148351387
36061016400,0.16073240522242754,-0.09804856733387717,0.7781137447243636,2.2171778501854416,0.4874266246103002,1.0324806148197285,0.32677953043075536,-0.173295896424408,0.0,76674.12583493207,45.81861601803325,87.59632971883877,58.15120625556046,74.66393395011332,6.711740252862546,18.47820303925715,1922,0.5042964658842068,0.4874266246103002,1.5662595554621008,1.604442915972276,-0.32677953043075536
36061016500,0.02708693101632249,-0.898356174340695,1.0240082221093936,2.4983577265523875,0.9691986017416616,1.4875687663315758,0.33821191234575104,-0.173295896424408,0.0,101273.04659279491,51.25779713327999,80.77391334686078,55.483183414523246,82.72071686696158,7.199819901410913,18.38219580354916,4083,1.9855797380219204,0.9691986017416616,1.1460143356790808,1.2821999185721933,-0.33821191234575104
36061016600,0.2505907486767714,0.44004908428310185,0.4426924029332344,0.5077333979067367,0.5100840151727551,1.046039313775399,0.3229011842356895,-0.173295896424408,0.0,104744.02696387393,46.074416804957124,89.1614696023876,52.35881502604169,74.90397424507118,3.7444402516622235,18.510772743460127,4895,2.194593182644456,0.5100840151727551,1.6626685868801656,0.9048396430151222,-0.3229011842356895
36061016700,0.09623401949152074,-0.48428348510220903,0.5092642477387785,0.7045302087011779,0.3034404714111202,1.430252197652705,0.2813942573532974,-0.173295896424408,0.0,90123.01280930682,43.741421707341715,77.70751766094723,57.86730359823569,81.70599664220912,4.086045488456053,18.859340989547594,2828,1.3141535933618147,0.3034404714111202,0.9571313858988061,1.5701532382907244,-0.2813942573532974
36061016800,0.055955553119956265,-0.7254825472269691,0.30608674218193876,0.6011506214534089,-0.022958271255217086,0.9104356877951936,0.2151015693407165,-0.173295896424408,0.0,99782.52027002953,40.05639650574732,73.5674516861466,45.581427606879075,72.50327676782307,3.906596399627526,19.41605592183933,3320,1.8958241048245754,-0.022958271255217086,0.7021128058774476,0.08626882611629158,-0.2151015693407165
36061016900,0.012232542466429174,-0.9873085329935668,0.8319064075219907,1.6962058509628855,1.250102397330253,1.260444454076389,0.12607523166483417,-0.173295896424408,0.0,95292.13601690343,54.42918669658371,82.84651051810455,46.297071889659364,78.69975681142196,5.807422939797618,20.163684250652974,3947,1.625424799704647,1.250102397330253,1.2736815735405072,0.1727041276468065,-0.12607523166483417
36061017000,0.17726788295647253,0.0009706377283137198,0.13827778846243113,0.24502967844333917,0.37930513208616656,0.22361733748271612,0.01673269072434176,-0.173295896424408,0.0,47112.15841874112,44.597929867312594,71.98737931325867,52.04291288104962,60.34399216902063,3.288432016916742,21.08192466450888,4390,-1.2758486167445422,0.37930513208616656,0.6047839673233081,0.8666850768241572,-0.01673269072434176
36061017100,0.2032693085526847,0.1566746660261894,0.2164031201207703,1.320037578091472,-0.7581138092533108,0.8037882834644264,-0.11040055527432792,-0.173295896424408,0.0,48082.331165373245,31.756527877319375,66.68476637392122,55.69793954222935,70.61521402111373,5.154459858689625,22.149568450875577,3066,-1.217427327663772,-0.7581138092533108,0.2781551574387418,1.308138099174555,0.11040055527432792
36061017200,0.004976348678356846,-1.0307607121339857,-0.1315323964760057,0.011144513983513328,-0.5218817507574537,0.27925596282276627,-0.25288481200444635,-0.173295896424408,0.0,62607.959918219625,34.42357580118852,66.56385507218623,48.680387323477504,61.32900644519426,2.882447810844845,23.34612746388607,3810,-0.34273160012880083,-0.5218817507574537,0.2707072982344023,0.46056024991481054,0.25288481200444635
36061017300,0.1536279174897843,-0.14059228690310502,-0.054516083678933444,0.1329512023845048,0.34093323484024946,-0.164683275963599,-0.4084856832314145,-0.173295896424408,0.0,74041.00747458557,44.164713099291085,64.67231660084624,40.988870209837735,53.469601485319146,3.093883161175574,24.652837616794898,1659,0.3457369006442062,0.34093323484024946,0.1541928615193877,-0.4684188769242089,0.4084856832314145
36061017400,0.06794873255938139,-0.6536639331318332,-0.34634966720047355,0.03835509694011368,-1.094530126074642,0.07295277120486696,-0.5752301816482983,-0.173295896424408,0.0,73569.54854240696,27.958404773084684,58.19809779392577,51.79604571271234,57.67665903866088,2.9296806780679665,26.05313009141228,4471,0.317346865300365,-1.094530126074642,-0.24460418590397842,0.8368685343789103,0.5752301816482983
36061017500,0.19355183712283494,0.0984836471953779,-0.10802236557876572,0.05842892049121328,-0.10423829935337944,0.43041192758968927,-0.7514184801969437,-0.173295896424408,0.0,56088.091027247065,39.13874912303601,69.59293430067767,38.30588221940349,64.00503918889042,2.964525364929755,27.53273002373801,3757,-0.7353412117371351,-0.10423829935337944,0.4572916397216844,-0.7924693605736834,0.7514184801969437
36061017600,0.05230992870149743,-0.747313596663652,-0.2415213950107969,0.4716614725655369,-0.695083280589951,0.12472007417061931,-0.9356093447757817,-0.173295896424408,0.0,65542.36298716447,32.46813933971933,68.81358490230681,40.18593517731547,58.5931362547787,3.6818256262115048,29.079534170272304,3003,-0.16602945036687755,-0.695083280589951,0.40928550210871895,-0.5653971289907916,0.9356093447757817
36061017700,0.20728132143073977,0.1806997551269627,-0.32966945157245664,0.26312839954909384,-0.3419786933182263,-0.26960836294504315,-1.1265927047236997,-0.173295896424408,0.0,74079.29929387131,36.45467216844732,59.65937744170711,37.66959944831888,51.612030275142494,3.3198482674344127,30.68338055951625,3978,0.348042734787339,-0.3419786933182263,-0.15459270708708514,-0.869319402557817,1.1265927047236997
36061017800,0.11602060389016122,-0.36579571658643073,-0.29989103908362086,-0.5903339437000477,0.2588241507242031,0.32870846863547215,-1.323357974653324,-0.173295896424408,0.0,63105.521078455386,43.23770571630992,65.3102579798222,38.17816335338707,62.20450298955282,1.8383852056942138,32.33578246401358,2619,-0.3127697562423336,0.2588241507242031,0.19348858907386196,-0.8078952068507984,1.323357974653324
36061017900,0.28101899662102037,0.6222622003076443,-0.2773748565351883,-0.40835786775397465,0.7617192252878295,-0.04187677021208461,-1.525062973573304,-0.173295896424408,0.0,69708.65468801418,48.91536552708645,51.379160327128425,36.14109442302509,55.643741493864,2.154264209339765,34.02966738832576,1162,0.08485384098004925,0.7617192252878295,-0.6646351130973155,-1.0539317804264703,1.525062973573304
36061018000,0.04125628324379797,-0.8135060105669516,-0.19252387457565673,0.4314201169521911,0.38641191324047547,0.12385027840003839,-1.7310057850465805,-0.173295896424408,0.0,58268.37016036836,44.678165065040105,69.49669305562225,42.42414187779997,58.57773757722077,3.6119735907150536,35.75914075533657,1581,-0.6040504514524112,0.38641191324047547,0.4513633994948596,-0.29506719595143155,1.7310057850465805
36061018100,0.10231990531507755,-0.4478394472558083,-0.8634908194787954,-1.2410422722684815,-0.4928428181251333,-1.0312127880248294,-1.3790603225511253,-0.173295896424408,0.0,56960.98472693156,34.75142387346769,30.672272003665654,30.93979805183032,38.12874906688822,0.7088680566763927,32.803561487131944,1689,-0.6827778148131565,-0.4928428181251333,-1.940131998666781,-1.6821427939305322,1.3790603225511253
36061018200,0.03404205637217672,-0.8567068797196739,-0.7840901973593732,-0.528860974528023,-0.7412546856536646,-1.3053324334689538,-1.1717069967218168,-0.173295896424408,0.0,67332.8680780212,31.94686652517685,47.99666691374545,30.327350951632344,33.27579372351178,1.9450916513203256,31.06224285591846,4726,-0.0582098730012433,-0.7412546856536646,-0.8729889587758406,-1.7561139707440188,1.1717069967218168
36061018300,0.2774080854835688,0.6006390239996201,-0.8171204901666167,-0.9340683569713492,-0.6595811196102426,-1.3498022901534064,-0.9688547876736775,-0.173295896424408,0.0,81464.0684284618,32.86895693127183,46.557367506443455,41.81569523291563,32.48850892943456,1.2417216969426395,29.358723852374172,4652,0.7927343981063995,-0.6595811196102426,-0.9616465051313459,-0.36855519897367334,0.9688547876736775
36061018400,0.26320180601429427,0.515567729262085,-0.7485857311794104,-0.8355163684749849,-1.005641516361882,-0.9571406331063536,-0.7713342415294242,-0.173295896424408,0.0,74625.23804422223,28.961952655194803,41.306605091432196,36.95898730032504,39.44010659263074,1.4127909090446997,27.69997926425223,1424,0.3809177518040142,-1.005641516361882,-1.2850814414961393,-0.9551469243602253,0.7713342415294242
36061018500,0.07738248831454668,-0.5971718855084335,-0.6015284820957616,-0.8903217213896059,-0.08108392840274423,-1.2827785907871183,-0.5801622734749318,-0.173295896424408,0.0,55661.054808925124,39.40016079326226,38.359798677409685,31.332603676313465,33.67508211154085,1.3176582923910496,26.09454897560053,2687,-0.7610562263519549,-0.08108392840274423,-1.4665979660819681,-1.6346998485845878,0.5801622734749318
36061018600,0.1979952138102537,0.1250918670760893,-0.5099946463122491,-0.8916760995883617,0.1671574977409923,-1.2555742485802708,-0.39658448470919694,-0.173295896424408,0.0,58443.06615607652,42.2027938669887,44.456286064169674,31.015025428500024,34.15670194459537,1.3153073260139692,24.55289333744648,2517,-0.59353071122888,0.1671574977409923,-1.091068308836706,-1.6730568539709003,0.39658448470919694
36061018700,0.24516666006036475,0.40756807879768736,-0.5543184667939471,-0.7832400806453018,-0.4979356781719115,-1.094998109613054,-0.22212256911506031,-0.173295896424408,0.0,68749.0192458597,34.69392574260094,33.31549080326552,44.18547220500423,36.99950742961324,1.5035335059936625,23.087791281107414,1097,0.027067081072725083,-0.4979356781719115,-1.777315775673577,-0.0823342480470874,0.22212256911506031
36061018800,0.1665602434798387,-0.06314979266516907,-0.6408264717714048,-1.2646414926132137,-0.5413973844272896,-1.1661752455467025,-0.05862233984541032,-0.173295896424408,0.0,80859.60725212816,34.203245289768795,44.985674253915526,34.358813397095325,35.73940269835333,0.6679038905322955,21.714743637447793,5666,0.7563353122288815,-0.5413973844272896,-1.058459209066124,-1.26919514743034,0.05862233984541032
36061018900,0.15889517350680193,-0.10905044021123192,-0.574885477704868,-1.2190403842137725,-1.2645285201759096,-1.7630524576663056,0.09170749115075356,1.280486482380895,0.47824007651841227,68777.19632790874,26.03913155108537,45.72556398768066,33.02045673203962,25.172416697760774,0.7470595301484438,20.452298800868306,2091,0.028763831946787135,-1.2645285201759096,-1.012883696399022,-1.4308414634604785,-0.09170749115075356
36061019000,0.0725556872701355,-0.6260761609154211,-0.41082284690580284,-0.6090671275408248,-0.43648354589573723,-1.0615516087588552,0.2262839440908111,-0.173295896424408,0.0,77702.54517065905,35.387717190078746,34.097625483014255,43.167451172280614,37.591637099030585,1.8058676375690104,19.322148204585833,4048,0.5662252136431273,-0.43648354589573723,-1.7291380711082318,-0.205290522616931,-0.2262839440908111
36061019100,0.027930830341769762,-0.8933026620260032,-0.5742025274767459,-1.064396376628909,-0.026661243276611377,-1.9488533157103112,0.34219419465651013,-0.173295896424408,0.0,71805.46775124736,40.01459013998694,41.1596147756528,38.28770422174088,21.88303820251396,1.0154947889136545,18.348753261189433,2067,0.21111849079702708,-0.026661243276611377,-1.2941357082240406,-0.794664893671614,-0.34219419465651013
36061019200,0.269164727385998,0.5512754205408671,0.3904558394476627,0.37940251632984373,0.409105565176646,0.9007355385827658,0.43633147357346624,-0.173295896424408,0.0,66548.07191810857,44.934375241028704,62.10947399913261,53.13560209448588,72.33154740900338,3.5216800300302493,17.55820410064799,5402,-0.10546826434123349,0.409105565176646,-0.0036723718091047526,0.998659751833894,-0.43633147357346624
36061019300,0.2701254171489991,0.5570283076466263,0.1801212533745602,0.13979727661509683,-0.4175302556193701,0.8459834546667787,0.5056516876347037,-0.173295896424408,0.0,52824.3709217806,35.601698873191246,61.880722088685324,47.13341948283529,71.36222827184126,3.1057667623335843,16.97606450977446,5654,-0.9318739801766487,-0.4175302556193701,-0.017762965469813045,0.2737179387536798,-0.5056516876347037
36061019400,0.18993043718198038,0.07679766091042259,0.9057018483572807,0.5571227152894959,2.355470638562387,1.2416657619906715,0.5475460223682577,-0.173295896424408,0.0,71750.44875521513,66.90873791270603,80.40381046503109,53.95205880640434,78.36730287893802,3.8301715670809773,16.624242877196043,5943,0.20780538941040202,2.355470638562387,1.123216845986766,1.0972711482767137,-0.5475460223682577
36061019500,0.1017089373146102,-0.4514980996816862,0.8631737695240638,0.6607659728669417,2.3798781648527627,0.8882594220457756,0.560261184279247,-0.173295896424408,0.0,111430.75541992518,67.184297642973,75.53808974755617,64.67042945430444,72.11067292073137,4.01007834201245,16.517463069127142,1612,2.5972506449280366,2.3798781648527627,0.8234995961401106,2.391832735868541,-0.560261184279247
36061019600,0.10476287238379826,-0.4332102565527308,1.331595982208443,2.5470663675842644,2.1519787837907707,1.5889946061398748,0.5432360499517128,-0.173295896424408,0.0,103958.11408204997,64.6113252234692,76.26323989634565,60.97186544765503,84.51633815655083,7.2843696803754705,16.66043730638559,3696,2.147267545204396,2.1519787837907707,0.8681671841380231,1.9451212860087528,-0.5432360499517128
36061019700,0.2177867036610718,0.24360901085292216,1.048812327568368,2.0027899889331904,1.3144974182632205,1.60285133932698,0.49721878774285677,-0.173295896424408,0.0,108216.21212649212,55.15620320729914,89.34253230518341,53.35521958550199,84.76165478554746,6.339599994018135,17.046882595947427,5364,2.4036791766918606,1.3144974182632205,1.6738216345955566,1.0251850864367282,-0.49721878774285677
36061019800,0.26913307798577313,0.5510858948131339,1.1617429480378645,2.0573489911039142,2.6215131835295877,0.8790367510805943,0.4241117108996339,-0.173295896424408,0.0,79380.67190317283,69.91234471244985,89.59564915709043,58.122680360411614,71.94739673427577,6.434304988375145,17.660823628585863,3400,0.6672776574421185,2.6215131835295877,1.6894130528351932,1.600997566923948,-0.4241117108996339
36061019900,0.26612592727953516,0.5330782099295687,0.991020915348327,1.049125025696105,2.158836933660811,1.5938253636162931,0.3266131501928344,-0.173295896424408,0.0,61761.84954614354,64.68875338664458,74.19505895367362,52.58054252438195,84.60186084964259,4.684202509305516,18.479600272732903,1264,-0.3936821744599088,2.158836933660811,0.7407719758399588,0.9316198236688267,-0.3266131501928344
36061020000,0.23396266375728714,0.3404753207114605,0.5114693611241454,1.3961325603482102,0.5233166562463958,0.6033963626719221,0.20779712277860712,-0.173295896424408,0.0,77762.54055446625,46.22381264956633,74.20485597246623,46.287002263674964,67.06751848399222,5.286547590841886,19.477397445243565,2899,0.5698379802077204,0.5233166562463958,0.74137544975466,0.17148792124482184,-0.20779712277860712
36061020100,0.1926094938462863,0.09284062413669547,0.07495050171088924,0.06582274343462628,-0.23790495010477555,0.6493755242703597,0.07075508737864378,-0.173295896424408,0.0,57562.43179970928,37.6296594353495,76.38510209742923,57.596438279033904,67.8815236881854,2.9773597631458646,20.62825359161575,4831,-0.6465602304422218,-0.23790495010477555,0.8756736165639233,1.5374382063919045,-0.07075508737864378
36061020200,0.02524198949851465,-0.9094042157349532,0.30330398283492055,-0.056492487066139435,0.997057565820783,0.8308929665735668,-0.08164223472919961,-0.173295896424408,0.0,48487.17871327325,51.57232342061567,68.4023745569545,58.10719748555741,71.09506951090145,2.765041671658347,21.908060873568306,2098,-1.1930484572908284,0.997057565820783,0.38395588683202275,1.5991275499493367,0.08164223472919961
36061020300,0.04848861422838413,-0.7701967287694313,0.393980234393076,0.6248660856720866,0.01838980531602646,0.17174996524297975,-0.24686524073347482,1.4017605564677622,0.5181347150259067,69534.42754645023,40.52321418696078,57.047498932193086,51.8289510616952,59.42574334796329,3.9477623450378863,23.295576108781745,1930,0.07436233393827942,0.01838980531602646,-0.3154784400050594,0.8408428325459416,0.24686524073347482
36061020400,0.2695662565581238,0.5536798929167279,-0.09508468079413636,0.19648895047858647,0.28049498909020343,-0.35635182308963953,-0.42275962402542416,-0.173295896424408,0.0,50933.46799752073,43.48236837911933,52.12687452511549,41.29839177225935,50.076342682486946,3.2041737060040503,24.77270778982462,3501,-1.045739254938637,0.28049498909020343,-0.6185776313583554,-0.4310349555796964,0.42275962402542416
36061020500,0.18192871789787698,0.028881060290447652,-0.21085434074529447,0.21446466235865053,-0.8535118433008746,0.36560087335975466,-0.607529499719595,-0.173295896424408,0.0,75672.1177671736,30.679488925587872,66.7408225048588,40.58552176908821,62.857638201174154,3.2353764337745776,26.32437437509133,5628,0.44395813625065034,-0.8535118433008746,0.2816080866916097,-0.5171351804522729,0.607529499719595
36061020600,0.0027591154849888944,-1.0440381433504282,-0.1429878786063509,0.3180380585034693,-0.683522494109189,0.6235373187258477,-0.7996963797274744,-0.173295896424408,0.0,50995.680636872785,32.5986600310181,63.06325581062566,53.766096368969656,67.42408964526103,3.4151619413382566,27.938159768315966,4938,-1.0419929709900506,-0.683522494109189,0.05507840286396549,1.0748106609371522,0.7996963797274744
36061020700,0.03044146285980963,-0.8782682711158605,-0.28795103776142833,-0.5417591344128087,0.6338018356132394,-0.3604512114529975,-0.9980507821301668,-0.173295896424408,0.0,51772.8167023476,47.471184704506186,63.015370951174944,52.48453448276703,50.00376799113164,1.9227026758899812,29.60390694215852,2377,-0.9951958506897708,0.6338018356132394,0.052128805216011924,0.9200240012385829,0.9980507821301668
36061020800,0.19905053073241674,0.1314114088759681,-0.20428993245715787,0.6215469049939157,-0.33717046867841133,0.06907517903034643,-1.2016053812072323,-0.173295896424408,0.0,63411.666314192764,36.50895678004816,67.2912721904534,45.93296440375577,57.60801097940819,3.942000821276648,31.313324499964505,4917,-0.294334483369743,-0.33717046867841133,0.31551452635898675,0.12872733485901705,1.2016053812072323
36061020900,0.001518475153865606,-1.0514674551206584,-0.5540737543582743,-0.6017119819680213,-1.316710272329457,0.7309029774844695,-1.4095535985539551,-0.173295896424408,0.0,64372.10189310054,25.450002223630374,58.42888083158495,35.543500321816886,69.32486821413596,1.8186348985571725,33.05963893087728,5088,-0.23649954130029302,-1.316710272329457,-0.23038847945990568,-1.1261090164830687,1.4095535985539551
36061021000,0.048242415425249596,-0.7716710381402124,0.14449500144684257,0.6013980499318927,0.660203135840121,-0.340322006580421,-1.6212347606153281,1.4224305886579482,0.5249343832020997,58766.54691385693,47.76925404109788,65.07923807193568,51.09813553682877,50.36013111200909,3.907025892685065,34.837302008622274,3810,-0.5740515381352641,0.660203135840121,0.17925829196640528,0.7525751529529437,1.6212347606153281
36061021100,0.16462013680997584,-0.07476771041000342,-0.9848474593422031,-1.2574593549128252,-0.41294043316472584,-1.8084412277787119,-1.2721003844303447,-0.173295896424408,0.0,73847.14331389844,35.6535177352311,42.70178211819437,36.747633119588386,24.368863657666143,0.6803708397675134,31.905329774193433,3723,0.3340629031904332,-0.41294043316472584,-1.1991417327067295,-0.9806742188293917,1.2721003844303447
36061021200,0.20756855930780796,0.1824198182971053,-0.9438203215161998,-0.8443045033207977,-0.9280571180880796,-1.7148769684104852,-1.0585671213372279,-0.173295896424408,0.0,57896.034105863226,29.837876565176778,30.248080725546295,37.031519481967585,26.025305215200007,1.3975362264466382,30.112113061026548,2762,-0.6264715639305233,-0.9280571180880796,-1.9662612096653216,-0.9463865092464724,1.0585671213372279
36061021300,0.19558837785078015,0.11067903986569175,-0.5505312839827347,-0.6032917788974119,-0.06294725248519228,-1.0641978200098046,-0.8489236720968564,-0.173295896424408,0.0,61790.54483024458,39.60492294180292,41.976165927669825,30.96736906873751,37.54478914324401,1.8158926442392693,28.35156235553833,5008,-0.3919542188009384,-0.06294725248519228,-1.2438380278079177,-1.6788127747894337,0.8489236720968564
36061021400,0.06728079283816793,-0.6576637486368818,-0.7575925558718912,-0.9904955247540563,-0.24730587850947489,-1.7329238687224686,-0.6439416109490483,-0.173295896424408,0.0,84670.85075050521,37.52352343186276,40.62633041136118,42.57228275327887,25.705806767146328,1.1437738900945353,26.630157209449433,1778,0.9858385207541984,-0.24730587850947489,-1.3269848034213194,-0.27717478550518687,0.6439416109490483
36061021500,0.21365376640426076,0.21885979173004463,-0.48367527616852984,-0.8437678508968607,0.15928571823203294,-1.116012663058019,-0.44458568869539455,-0.173295896424408,0.0,84863.12548573929,42.11392187675079,40.42891378087179,30.954613639299634,36.627470287714196,1.398467762265816,24.95599943901271,3044,0.9974168071253968,0.15928571823203294,-1.3391452156192025,-1.6803533717258485,0.44458568869539455
36061021600,0.07117472624904002,-0.634345753408005,-0.807832845360166,-1.3396437513843713,-1.2987375317171888,-0.9754201655982568,-0.25206688167660585,-0.173295896424408,0.0,70757.19272560481,25.65291355091337,47.37103012640577,30.970303402726973,39.11648967441505,0.5377129374159091,23.339258621473213,1342,0.14799408483756218,-1.2987375317171888,-0.9115267516727696,-1.6784583668115134,0.25206688167660585
36061021700,0.09761990944778032,-0.4759843767256815,-0.1676062345555783,-0.5901036619866614,-0.7951021177565964,-1.3752228599394407,-0.06790731573262693,1.9903047826374345,0.7117437722419929,67912.8223096297,31.338931755822387,38.69191921717423,41.60819483595235,32.03846862030263,1.8387849349322691,21.79271731565196,1405,-0.02328653183748293,-0.7951021177565964,-1.4461401016512545,-0.3936170345961753,0.06790731573262693
36061021800,0.22394742153540723,0.2805011645808505,-0.6022259828496802,-0.918615222600228,-0.23821570203718634,-1.7869878660332044,0.10598477284662615,-0.173295896424408,0.0,73212.68736156262,37.62615106183978,41.83394324612651,40.53950659628275,24.748669367496127,1.268545666318686,20.332400571502205,1771,0.2958576096186472,-0.23821570203718634,-1.2525986191885303,-0.5226928792030641,-0.10598477284662615
36061021900,0.1948898697141644,0.10649617188149318,-0.4988381668674583,-0.7187996945837944,-0.49267297688536243,-1.3766602525047122,0.26723798606098564,-0.173295896424408,0.0,66535.33982934438,34.75334137242529,43.04448519090945,44.25796578879305,32.01302133096712,1.6153908742648397,18.97822299373646,2792,-0.10623495773772126,-0.49267297688536243,-1.1780320084886358,-0.07357849477051437,-0.26723798606098564
36061022000,0.2547670231482534,0.4650578191342424,-0.6491241631556359,-0.8393666329680064,-0.6356234154398736,-2.010293221678046,0.4129583507321544,-0.173295896424408,0.0,63068.768374794134,33.139438192685276,47.829600312470134,30.04381548932043,20.795319299771393,1.4061075156068288,17.75448768621595,5378,-0.3149829088304139,-0.6356234154398736,-0.8832798786997138,-1.7903592987222041,-0.4129583507321544
36061022100,0.197283867690103,0.1208321215474571,-0.6404667234907914,-1.1919138120807282,-0.8661959367438044,-1.5106542052949508,0.539726233089935,-0.173295896424408,0.0,59200.72292659953,30.536286155826115,49.430653818021014,34.97020510654576,29.64082116224165,0.7941465691075894,16.68991216274064,2455,-0.5479065835996679,-0.8661959367438044,-0.7846586504369287,-1.1953514403943546,-0.539726233089935
36061022200,0.1704925810006415,-0.03960182256059633,0.06500276432211345,0.007588529376616064,-0.36367009444162973,0.21068046123348147,0.6437108218665074,-0.173295896424408,0.0,56227.328620638975,36.2097773531528,70.33145256891959,40.110115983208416,60.11496048973838,2.876275236407431,15.816666937126204,5650,-0.7269566846282283,-0.36367009444162973,0.5027826732542976,-0.5745545484827544,-0.6437108218665074
36061022300,0.028102430348427743,-0.8922750717427811,0.23950243160160536,0.4171409284249268,-0.156630783160744,0.38932513952919773,0.7209727696390541,-0.173295896424408,0.0,78756.98450446896,38.547240645928824,69.25703910031702,48.770769770748714,63.277647515311955,3.587187388345266,15.167833991707576,3429,0.6297208182686834,-0.156630783160744,0.4366012648452095,0.47147661474986835,-0.7209727696390541
36061022400,0.11031474091783006,-0.3999640681031674,1.3139170857420217,2.613284775295718,2.14215943397376,1.2194495577326934,0.7679875581323444,-0.173295896424408,0.0,76669.32436690407,64.50046526352153,75.69124603525795,61.36413337496495,77.97399196906646,7.3993133868058,14.773011642856897,1182,0.5040073339201832,2.14215943397376,0.8329336726134766,1.9924992884516128,-0.7679875581323444
36061022500,0.07956071030451763,-0.5841280646182859,0.7286387029957366,0.8702219066975521,1.2835135942448679,0.8804454929853661,0.7823084174753051,-0.173295896424408,0.0,112453.35148111056,54.80639741020356,84.04517532063329,64.8563367799814,71.97233679846973,4.373657627597598,14.652747455681943,5096,2.658828730182189,1.2835135942448679,1.3475165794855952,2.4142865668265587,-0.7823084174753051
36061022600,0.07319689301372508,-0.6222364361712834,1.1022265672449785,2.022054160243456,1.9114537002708734,0.9877819741150793,0.7631388980198909,-0.173295896424408,0.0,83392.34117649264,61.89580926545435,87.64517112189695,58.41886009485016,73.87259881286754,6.373039264581081,14.81372988143093,4372,0.9088499868305147,1.9114537002708734,1.5692680740050322,1.636770066291882,-0.7631388980198909
36061022700,0.29190316642573366,0.6874397451696016,1.1924016216704865,2.145811508794804,2.507132607518979,0.7708203975396845,0.7115394909233724,-0.173295896424408,0.0,103105.75378912411,68.62099382755122,84.42786902212576,62.25761005824825,70.03155764763825,6.587860623657972,15.247053092319293,1726,2.0959406168332846,2.507132607518979,1.3710896348261994,2.1004131339029373,-0.7115394909233724
